UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008995676;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008995759;1; Rate: 6;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008995793;1; Rate: 4;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008995850;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008995861;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008995909;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008995916;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008995925;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008995939;1; Rate: 3;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008996156;1; Rate: 3;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008998041;1; Rate: 3;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50009000014;1; Rate: 3;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50009000693;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50009000871;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50009001213;1; Rate: 3;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50009001465;1; Rate: 5;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50009002968;1; Rate: 3;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50009003501;1; Rate: 5;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50009008125;1; Rate: 3;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50009008936;1; Rate: 3;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50009009404;1; Rate: 5;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50009009588;1; Rate: 5;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50009009720;1; Rate: 3;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50009009749;1; Rate: 3;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50009009890;1; Rate: 3;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50009009924;1; Rate: 5;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50009010004;1; Rate: 5;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50009010237;1; Rate: 3;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50009010554;1; Rate: 3;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50009011244;1; Rate: 3;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50009011474;1; Rate: 3;NULL
